time_days,Nuclei:Ac225 top 7
1.1810469207176105e-05,2.0582863161549944e-89
1.1812545850540515e-05,2.058286316133747e-89
1.1814622859042633e-05,2.058286316112496e-89
1.1816700232746663e-05,2.0582863160912417e-89
1.1818777971716817e-05,2.0582863160699833e-89
1.182085607601732e-05,2.058286316048721e-89
1.182293454571241e-05,2.0582863160274554e-89
1.1825013380866334e-05,2.0582863160061863e-89
1.182709258154335e-05,2.058286315984913e-89
1.1829172147807727e-05,2.0582863159636357e-89
1.183125207972375e-05,2.058286315942355e-89
1.183333237735571e-05,2.0582863159210706e-89
1.1835413040767908e-05,2.0582863158997825e-89
1.1837494070024666e-05,2.0582863158784904e-89
1.1839575465190307e-05,2.058286315857195e-89
1.1841657226329168e-05,2.0582863158358955e-89
1.18437393535056e-05,2.0582863158145922e-89
1.1845821846783964e-05,2.058286315793285e-89
1.184790470622863e-05,2.0582863157719747e-89
1.1849987931903983e-05,2.0582863157506598e-89
1.1852071523874415e-05,2.0582863157293418e-89
1.1854155482204337e-05,2.05828631570802e-89
1.185623980695816e-05,2.0582863156866943e-89
1.185832449820032e-05,2.0582863156653648e-89
1.186040955599525e-05,2.0582863156440318e-89
1.1862494980407405e-05,2.058286315622695e-89
1.1864580771501242e-05,2.0582863156013543e-89
1.1866666929341244e-05,2.0582863155800094e-89
1.1868753453991893e-05,2.0582863155586614e-89
1.1870840345517681e-05,2.0582863155373096e-89
1.187292760398312e-05,2.058286315515954e-89
1.187501522945273e-05,2.0582863154945944e-89
1.1877103221991039e-05,2.0582863154732314e-89
1.1879191581662589e-05,2.0582863154518642e-89
1.1881280308531934e-05,2.0582863154304936e-89
1.188336940266364e-05,2.058286315409119e-89
1.1885458864122283e-05,2.058286315387741e-89
1.1887548692972447e-05,2.0582863153663586e-89
1.1889638889278737e-05,2.0582863153449732e-89
1.1891729453105753e-05,2.0582863153235837e-89
1.1893820384518129e-05,2.05828631530219e-89
1.1895911683580489e-05,2.0582863152807932e-89
1.1898003350357477e-05,2.0582863152593925e-89
1.1900095384913753e-05,2.058286315237988e-89
1.190218778731398e-05,2.0582863152165797e-89
1.1904280557622842e-05,2.058286315195168e-89
1.1906373695905023e-05,2.058286315173752e-89
1.1908467202225226e-05,2.0582863151523323e-89
1.1910561076648163e-05,2.0582863151309087e-89
1.1912655319238558e-05,2.058286315109482e-89
1.1914749930061148e-05,2.058286315088051e-89
1.1916844909180674e-05,2.0582863150666163e-89
1.1918940256661901e-05,2.058286315045178e-89
1.1921035972569594e-05,2.0582863150237355e-89
1.1923132056968534e-05,2.0582863150022894e-89
1.1925228509923516e-05,2.0582863149808396e-89
1.1927325331499338e-05,2.0582863149593863e-89
1.1929422521760818e-05,2.058286314937929e-89
1.1931520080772786e-05,2.0582863149164677e-89
1.1933618008600073e-05,2.058286314895003e-89
1.193571630530753e-05,2.0582863148735342e-89
1.1937814970960021e-05,2.058286314852062e-89
1.1939914005622416e-05,2.0582863148305857e-89
1.1942013409359598e-05,2.0582863148091055e-89
1.1944113182236459e-05,2.0582863147876218e-89
1.1946213324317909e-05,2.0582863147661346e-89
1.1948313835668861e-05,2.0582863147446432e-89
1.1950414716354249e-05,2.058286314723148e-89
1.1952515966439013e-05,2.0582863147016494e-89
1.1954617585988102e-05,2.058286314680147e-89
1.1956719575066477e-05,2.0582863146586405e-89
1.195882193373912e-05,2.0582863146371303e-89
1.1960924662071011e-05,2.0582863146156163e-89
1.196302776012715e-05,2.0582863145940984e-89
1.1965131227972544e-05,2.0582863145725767e-89
1.1967235065672215e-05,2.0582863145510515e-89
1.1969339273291195e-05,2.0582863145295225e-89
1.1971443850894526e-05,2.0582863145079896e-89
1.1973548798547261e-05,2.058286314486453e-89
1.197565411631447e-05,2.0582863144649124e-89
1.197775980426123e-05,2.058286314443368e-89
1.1979865862452626e-05,2.0582863144218205e-89
1.1981972290953762e-05,2.058286314400268e-89
1.1984079089829748e-05,2.058286314378713e-89
1.198618625914571e-05,2.058286314357153e-89
1.198829379896678e-05,2.05828631433559e-89
1.1990401709358103e-05,2.0582863143140232e-89
1.199250999038484e-05,2.058286314292452e-89
1.1994618642112156e-05,2.058286314270878e-89
1.1996727664605237e-05,2.0582863142492994e-89
1.1998837057929273e-05,2.0582863142277174e-89
1.2000946822149464e-05,2.058286314206131e-89
1.2003056957331031e-05,2.0582863141845414e-89
1.2005167463539195e-05,2.0582863141629482e-89
1.2007278340839195e-05,2.0582863141413508e-89
1.2009389589296282e-05,2.0582863141197496e-89
1.2011501208975716e-05,2.0582863140981445e-89
1.2013613199942771e-05,2.058286314076536e-89
1.2015725562262726e-05,2.0582863140549232e-89
1.2017838296000882e-05,2.058286314033307e-89
1.2019951401222542e-05,2.058286314011687e-89
1.2022064877993026e-05,2.058286313990063e-89
1.2024178726377662e-05,2.0582863139684352e-89
1.2026292946441793e-05,2.0582863139468033e-89
1.202840753825077e-05,2.058286313925168e-89
1.2030522501869958e-05,2.058286313903529e-89
1.2032637837364735e-05,2.0582863138818862e-89
1.2034753544800484e-05,2.0582863138602393e-89
1.2036869624242604e-05,2.058286313838589e-89
1.203898607575651e-05,2.0582863138169343e-89
1.204110289940762e-05,2.058286313795276e-89
1.2043220095261365e-05,2.0582863137736143e-89
1.2045337663383193e-05,2.0582863137519485e-89
1.204745560383856e-05,2.058286313730279e-89
1.2049573916692932e-05,2.0582863137086055e-89
1.2051692602011791e-05,2.0582863136869282e-89
1.2053811659860622e-05,2.058286313665247e-89
1.2055931090304936e-05,2.058286313643562e-89
1.205805089341024e-05,2.0582863136218737e-89
1.206017106924206e-05,2.058286313600181e-89
1.2062291617865934e-05,2.058286313578485e-89
1.2064412539347413e-05,2.0582863135567847e-89
1.2066533833752049e-05,2.058286313535081e-89
1.2068655501145422e-05,2.0582863135133733e-89
1.2070777541593109e-05,2.0582863134916615e-89
1.2072899955160708e-05,2.058286313469946e-89
1.2075022741913823e-05,2.058286313448227e-89
1.2077145901918073e-05,2.0582863134265037e-89
1.2079269435239086e-05,2.058286313404777e-89
1.20813933419425e-05,2.0582863133830466e-89
1.2083517622093972e-05,2.0582863133613118e-89
1.2085642275759164e-05,2.0582863133395738e-89
1.208776730300375e-05,2.0582863133178317e-89
1.2089892703893416e-05,2.058286313296086e-89
1.2092018478493862e-05,2.058286313274336e-89
1.2094144626870797e-05,2.0582863132525825e-89
1.2096271149089946e-05,2.058286313230825e-89
1.2098398045217035e-05,2.0582863132090637e-89
1.2100525315317814e-05,2.058286313187299e-89
1.2102652959458035e-05,2.05828631316553e-89
1.210478097770347e-05,2.058286313143757e-89
1.2106909370119895e-05,2.0582863131219803e-89
1.2109038136773103e-05,2.0582863131002e-89
1.2111167277728895e-05,2.058286313078416e-89
1.2113296793053085e-05,2.058286313056628e-89
1.2115426682811497e-05,2.058286313034836e-89
1.2117556947069973e-05,2.0582863130130404e-89
1.2119687585894356e-05,2.058286312991241e-89
1.2121818599350509e-05,2.0582863129694375e-89
1.2123949987504302e-05,2.05828631294763e-89
1.2126081750421618e-05,2.0582863129258192e-89
1.2128213888168358e-05,2.058286312904004e-89
1.2130346400810421e-05,2.0582863128821856e-89
1.213247928841373e-05,2.0582863128603632e-89
1.2134612551044211e-05,2.0582863128385367e-89
1.2136746188767809e-05,2.0582863128167066e-89
1.2138880201650473e-05,2.0582863127948724e-89
1.2141014589758171e-05,2.0582863127730346e-89
1.2143149353156875e-05,2.0582863127511927e-89
1.214528449191258e-05,2.0582863127293473e-89
1.2147420006091276e-05,2.0582863127074977e-89
1.2149555895758982e-05,2.0582863126856447e-89
1.2151692160981716e-05,2.0582863126637877e-89
1.215382880182551e-05,2.0582863126419263e-89
1.2155965818356418e-05,2.0582863126200617e-89
1.2158103210640488e-05,2.058286312598193e-89
1.2160240978743794e-05,2.0582863125763203e-89
1.2162379122732416e-05,2.0582863125544442e-89
1.2164517642672447e-05,2.0582863125325643e-89
1.216665653862999e-05,2.0582863125106802e-89
1.2168795810671159e-05,2.0582863124887922e-89
1.2170935458862082e-05,2.0582863124669004e-89
1.2173075483268899e-05,2.0582863124450048e-89
1.2175215883957757e-05,2.0582863124231057e-89
1.2177356660994821e-05,2.058286312401202e-89
1.2179497814446264e-05,2.0582863123792952e-89
1.218163934437827e-05,2.0582863123573842e-89
1.2183781250857039e-05,2.0582863123354694e-89
1.2185923533948775e-05,2.0582863123135508e-89
1.2188066193719701e-05,2.0582863122916283e-89
1.219020923023605e-05,2.0582863122697016e-89
1.2192352643564062e-05,2.0582863122477715e-89
1.2194496433769993e-05,2.0582863122258375e-89
1.219664060092011e-05,2.0582863122038993e-89
1.2198785145080696e-05,2.0582863121819576e-89
1.2200930066318032e-05,2.058286312160012e-89
1.2203075364698425e-05,2.0582863121380627e-89
1.2205221040288189e-05,2.0582863121161092e-89
1.2207367093153647e-05,2.0582863120941518e-89
1.2209513523361139e-05,2.0582863120721906e-89
1.2211660330977009e-05,2.0582863120502256e-89
1.2213807516067617e-05,2.058286312028257e-89
1.2215955078699339e-05,2.0582863120062843e-89
1.2218103018938555e-05,2.0582863119843078e-89
1.2220251336851659e-05,2.058286311962327e-89
1.222240003250506e-05,2.058286311940343e-89
1.2224549105965179e-05,2.0582863119183547e-89
1.2226698557298438e-05,2.0582863118963628e-89
1.2228848386571285e-05,2.0582863118743667e-89
1.2230998593850174e-05,2.058286311852367e-89
1.2233149179201565e-05,2.0582863118303637e-89
1.223530014269194e-05,2.058286311808356e-89
1.2237451484387783e-05,2.058286311786345e-89
1.2239603204355601e-05,2.0582863117643298e-89
1.2241755302661896e-05,2.0582863117423103e-89
1.2243907779373198e-05,2.0582863117202874e-89
1.2246060634556042e-05,2.058286311698261e-89
1.2248213868276974e-05,2.05828631167623e-89
1.225036748060255e-05,2.058286311654195e-89
1.2252521471599347e-05,2.0582863116321572e-89
1.2254675841333938e-05,2.0582863116101144e-89
1.2256830589872924e-05,2.0582863115880684e-89
1.225898571728291e-05,2.0582863115660183e-89
1.2261141223630509e-05,2.0582863115439643e-89
1.226329710898235e-05,2.0582863115219064e-89
1.2265453373405079e-05,2.0582863114998448e-89
1.2267610016965341e-05,2.0582863114777793e-89
1.226976703972981e-05,2.05828631145571e-89
1.2271924441765152e-05,2.0582863114336368e-89
1.2274082223138057e-05,2.0582863114115594e-89
1.2276240383915228e-05,2.0582863113894782e-89
1.2278398924163371e-05,2.058286311367393e-89
1.2280557843949212e-05,2.0582863113453043e-89
1.2282717143339486e-05,2.0582863113232116e-89
1.2284876822400935e-05,2.058286311301115e-89
1.2287036881200321e-05,2.0582863112790143e-89
1.2289197319804412e-05,2.05828631125691e-89
1.2291358138279988e-05,2.0582863112348013e-89
1.2293519336693842e-05,2.0582863112126894e-89
1.2295680915112783e-05,2.0582863111905733e-89
1.2297842873603626e-05,2.0582863111684534e-89
1.2300005212233195e-05,2.0582863111463293e-89
1.2302167931068333e-05,2.0582863111242017e-89
1.2304331030175894e-05,2.05828631110207e-89
1.230649450962274e-05,2.0582863110799347e-89
1.2308658369475742e-05,2.058286311057795e-89
1.2310822609801795e-05,2.058286311035652e-89
1.2312987230667793e-05,2.0582863110135045e-89
1.2315152232140647e-05,2.058286310991353e-89
1.2317317614287277e-05,2.0582863109691987e-89
1.2319483377174625e-05,2.0582863109470394e-89
1.232164952086963e-05,2.0582863109248766e-89
1.232381604543925e-05,2.0582863109027103e-89
1.2325982950950455e-05,2.0582863108805394e-89
1.2328150237470232e-05,2.0582863108583647e-89
1.2330317905065564e-05,2.0582863108361866e-89
1.2332485953803464e-05,2.0582863108140046e-89
1.2334654383750945e-05,2.058286310791818e-89
1.2336823194975036e-05,2.058286310769628e-89
1.2338992387542776e-05,2.058286310747434e-89
1.234116196152122e-05,2.058286310725236e-89
1.234333191697743e-05,2.0582863107030342e-89
1.234550225397848e-05,2.0582863106808288e-89
1.2347672972591459e-05,2.058286310658619e-89
1.2349844072883465e-05,2.058286310636405e-89
1.2352015554921612e-05,2.058286310614188e-89
1.2354187418773015e-05,2.058286310591967e-89
1.235635966450482e-05,2.0582863105697412e-89
1.2358532292184164e-05,2.058286310547512e-89
1.2360705301878208e-05,2.0582863105252795e-89
1.2362878693654122e-05,2.058286310503042e-89
1.236505246757909e-05,2.0582863104808015e-89
1.2367226623720302e-05,2.0582863104585567e-89
1.2369401162144966e-05,2.0582863104363077e-89
1.2371576082920295e-05,2.0582863104140552e-89
1.2373751386113522e-05,2.058286310391799e-89
1.237592707179189e-05,2.058286310369538e-89
1.2378103140022645e-05,2.0582863103472738e-89
1.2380279590873055e-05,2.058286310325006e-89
1.2382456424410397e-05,2.0582863103027336e-89
1.2384633640701959e-05,2.0582863102804578e-89
1.2386811239815037e-05,2.0582863102581774e-89
1.238898922181695e-05,2.0582863102358935e-89
1.2391167586775017e-05,2.058286310213606e-89
1.2393346334756573e-05,2.058286310191314e-89
1.2395525465828968e-05,2.0582863101690186e-89
1.2397704980059557e-05,2.058286310146719e-89
1.2399884877515714e-05,2.0582863101244153e-89
1.2402065158264822e-05,2.0582863101021077e-89
1.2404245822374275e-05,2.0582863100797963e-89
1.240642686991148e-05,2.0582863100574814e-89
1.2408608300943854e-05,2.0582863100351616e-89
1.241079011553883e-05,2.058286310012839e-89
1.2412972313763846e-05,2.0582863099905116e-89
1.241515489568636e-05,2.0582863099681806e-89
1.2417337861373833e-05,2.058286309945846e-89
1.2419521210893751e-05,2.0582863099235072e-89
1.2421704944313593e-05,2.058286309901164e-89
1.242388906170087e-05,2.0582863098788178e-89
1.2426073563123086e-05,2.058286309856467e-89
1.2428258448647776e-05,2.0582863098341123e-89
1.2430443718342467e-05,2.0582863098117538e-89
1.2432629372274717e-05,2.058286309789391e-89
1.2434815410512081e-05,2.058286309767025e-89
1.2437001833122134e-05,2.058286309744655e-89
1.2439188640172458e-05,2.0582863097222807e-89
1.2441375831730654e-05,2.0582863096999023e-89
1.2443563407864327e-05,2.0582863096775204e-89
1.2445751368641096e-05,2.058286309655134e-89
1.2447939714128599e-05,2.058286309632744e-89
1.2450128444394472e-05,2.0582863096103507e-89
1.2452317559506374e-05,2.058286309587953e-89
1.2454507059531978e-05,2.058286309565551e-89
1.2456696944538955e-05,2.058286309543145e-89
1.2458887214595002e-05,2.0582863095207357e-89
1.246107786976782e-05,2.0582863094983224e-89
1.2463268910125127e-05,2.0582863094759046e-89
1.2465460335734648e-05,2.058286309453483e-89
1.2467652146664122e-05,2.058286309431058e-89
1.2469844342981302e-05,2.0582863094086285e-89
1.2472036924753952e-05,2.058286309386195e-89
1.2474229892049842e-05,2.0582863093637577e-89
1.2476423244936762e-05,2.0582863093413165e-89
1.2478616983482511e-05,2.058286309318872e-89
1.2480811107754901e-05,2.0582863092964223e-89
1.248300561782175e-05,2.0582863092739693e-89
1.2485200513750897e-05,2.0582863092515127e-89
1.2487395795610185e-05,2.0582863092290513e-89
1.2489591463467476e-05,2.0582863092065864e-89
1.249178751739064e-05,2.0582863091841177e-89
1.2493983957447554e-05,2.058286309161645e-89
1.2496180783706116e-05,2.0582863091391684e-89
1.2498377996234234e-05,2.0582863091166875e-89
1.2500575595099823e-05,2.0582863090942027e-89
1.2502773580370815e-05,2.0582863090717148e-89
1.250497195211515e-05,2.058286309049222e-89
1.2507170710400784e-05,2.0582863090267253e-89
1.250936985529568e-05,2.058286309004225e-89
1.2511569386867819e-05,2.0582863089817206e-89
1.2513769305185187e-05,2.058286308959212e-89
1.2515969610315787e-05,2.0582863089366997e-89
1.2518170302327637e-05,2.0582863089141836e-89
1.252037138128876e-05,2.0582863088916636e-89
1.252257284726719e-05,2.058286308869139e-89
1.2524774700330979e-05,2.058286308846611e-89
1.252697694054819e-05,2.058286308824079e-89
1.2529179567986894e-05,2.0582863088015427e-89
1.253138258271518e-05,2.058286308779003e-89
1.2533585984801139e-05,2.0582863087564584e-89
1.2535789774312888e-05,2.058286308733911e-89
1.2537993951318543e-05,2.0582863087113588e-89
1.2540198515886242e-05,2.058286308688803e-89
1.2542403468084125e-05,2.058286308666243e-89
1.2544608807980353e-05,2.058286308643679e-89
1.254681453564309e-05,2.0582863086211113e-89
1.2549020651140526e-05,2.0582863085985393e-89
1.2551227154540848e-05,2.058286308575964e-89
1.2553434045912263e-05,2.0582863085533842e-89
1.2555641325322988e-05,2.0582863085308007e-89
1.2557848992841253e-05,2.0582863085082127e-89
1.2560057048535299e-05,2.0582863084856212e-89
1.2562265492473376e-05,2.0582863084630255e-89
1.2564474324723753e-05,2.058286308440426e-89
1.2566683545354705e-05,2.0582863084178222e-89
1.2568893154434525e-05,2.058286308395215e-89
1.2571103152031512e-05,2.0582863083726033e-89
1.2573313538213977e-05,2.058286308349988e-89
1.2575524313050249e-05,2.0582863083273686e-89
1.257773547660866e-05,2.058286308304745e-89
1.2579947028957568e-05,2.058286308282118e-89
1.2582158970165325e-05,2.0582863082594863e-89
1.2584371300300309e-05,2.0582863082368512e-89
1.2586584019430906e-05,2.0582863082142116e-89
1.2588797127625513e-05,2.0582863081915684e-89
1.2591010624952534e-05,2.0582863081689215e-89
1.2593224511480399e-05,2.05828630814627e-89
1.2595438787277536e-05,2.0582863081236143e-89
1.2597653452412392e-05,2.058286308100955e-89
1.2599868506953426e-05,2.058286308078292e-89
1.2602083950969105e-05,2.0582863080556252e-89
1.2604299784527914e-05,2.0582863080329535e-89
1.2606516007698341e-05,2.0582863080102782e-89
1.2608732620548896e-05,2.0582863079875992e-89
1.2610949623148096e-05,2.0582863079649163e-89
1.2613167015564472e-05,2.0582863079422292e-89
1.2615384797866561e-05,2.058286307919538e-89
1.2617602970122923e-05,2.0582863078968428e-89
1.2619821532402122e-05,2.058286307874144e-89
1.2622040484772732e-05,2.0582863078514404e-89
1.2624259827303348e-05,2.058286307828733e-89
1.2626479560062572e-05,2.0582863078060223e-89
1.2628699683119015e-05,2.058286307783307e-89
1.2630920196541303e-05,2.058286307760588e-89
1.2633141100398076e-05,2.0582863077378654e-89
1.2635362394757988e-05,2.0582863077151382e-89
1.2637584079689697e-05,2.0582863076924072e-89
1.2639806155261878e-05,2.0582863076696723e-89
1.2642028621543217e-05,2.0582863076469333e-89
1.2644251478602414e-05,2.05828630762419e-89
1.264647472650818e-05,2.058286307601443e-89
1.264869836532924e-05,2.058286307578692e-89
1.2650922395134324e-05,2.058286307555937e-89
1.2653146815992178e-05,2.0582863075331776e-89
1.2655371627971568e-05,2.058286307510415e-89
1.265759683114126e-05,2.0582863074876475e-89
1.2659822425570041e-05,2.0582863074648764e-89
1.2662048411326702e-05,2.0582863074421014e-89
1.2664274788480056e-05,2.0582863074193222e-89
1.2666501557098915e-05,2.0582863073965392e-89
1.2668728717252117e-05,2.0582863073737524e-89
1.2670956269008502e-05,2.058286307350961e-89
1.2673184212436931e-05,2.058286307328166e-89
1.2675412547606265e-05,2.058286307305367e-89
1.2677641274585387e-05,2.058286307282564e-89
1.2679870393443192e-05,2.0582863072597568e-89
1.2682099904248582e-05,2.0582863072369455e-89
1.2684329807070474e-05,2.0582863072141304e-89
1.2686560101977795e-05,2.058286307191311e-89
1.2688790789039487e-05,2.058286307168488e-89
1.2691021868324503e-05,2.0582863071456607e-89
1.2693253339901805e-05,2.0582863071228295e-89
1.2695485203840376e-05,2.0582863070999945e-89
1.2697717460209199e-05,2.0582863070771554e-89
1.269995010907728e-05,2.058286307054312e-89
1.270218315051363e-05,2.0582863070314645e-89
1.2704416584587273e-05,2.0582863070086135e-89
1.270665041136725e-05,2.0582863069857582e-89
1.2708884630922609e-05,2.058286306962899e-89
1.2711119243322413e-05,2.0582863069400353e-89
1.2713354248635736e-05,2.0582863069171682e-89
1.2715589646931661e-05,2.0582863068942966e-89
1.2717825438279293e-05,2.058286306871421e-89
1.2720061622747737e-05,2.058286306848542e-89
1.2722298200406118e-05,2.0582863068256587e-89
1.272453517132357e-05,2.058286306802771e-89
1.272677253556924e-05,2.0582863067798796e-89
1.2729010293212288e-05,2.058286306756984e-89
1.2731248444321885e-05,2.0582863067340844e-89
1.2733486988967213e-05,2.058286306711181e-89
1.2735725927217473e-05,2.0582863066882732e-89
1.2737965259141866e-05,2.0582863066653618e-89
1.2740204984809617e-05,2.0582863066424462e-89
1.2742445104289954e-05,2.0582863066195265e-89
1.2744685617652126e-05,2.058286306596603e-89
1.2746926524965384e-05,2.0582863065736748e-89
1.2749167826299002e-05,2.0582863065507432e-89
1.2751409521722259e-05,2.058286306527807e-89
1.2753651611304444e-05,2.0582863065048674e-89
1.275589409511487e-05,2.0582863064819236e-89
1.275813697322285e-05,2.0582863064589756e-89
1.276038024569771e-05,2.0582863064360238e-89
1.2762623912608801e-05,2.0582863064130678e-89
1.2764867974025468e-05,2.058286306390108e-89
1.2767112430017083e-05,2.058286306367144e-89
1.2769357280653024e-05,2.0582863063441756e-89
1.2771602526002678e-05,2.0582863063212036e-89
1.277384816613545e-05,2.0582863062982277e-89
1.2776094201120755e-05,2.0582863062752472e-89
1.2778340631028018e-05,2.058286306252263e-89
1.2780587455926685e-05,2.058286306229275e-89
1.27828346758862e-05,2.0582863062062826e-89
1.278508229097603e-05,2.058286306183286e-89
1.278733030126565e-05,2.0582863061602854e-89
1.2789578706824553e-05,2.0582863061372813e-89
1.2791827507722234e-05,2.0582863061142726e-89
1.2794076704028206e-05,2.05828630609126e-89
1.2796326295811995e-05,2.0582863060682433e-89
1.2798576283143142e-05,2.0582863060452228e-89
1.280082666609119e-05,2.058286306022198e-89
1.2803077444725704e-05,2.0582863059991695e-89
1.2805328619116255e-05,2.0582863059761364e-89
1.2807580189332434e-05,2.0582863059531e-89
1.2809832155443837e-05,2.058286305930059e-89
1.2812084517520075e-05,2.058286305907014e-89
1.281433727563077e-05,2.058286305883965e-89
1.2816590429845556e-05,2.0582863058609122e-89
1.281884398023408e-05,2.058286305837855e-89
1.2821097926866004e-05,2.0582863058147937e-89
1.2823352269811e-05,2.058286305791729e-89
1.2825607009138747e-05,2.0582863057686595e-89
1.2827862144918949e-05,2.058286305745586e-89
1.2830117677221308e-05,2.0582863057225085e-89
1.283237360611555e-05,2.0582863056994272e-89
1.2834629931671402e-05,2.0582863056763415e-89
1.2836886653958613e-05,2.0582863056532522e-89
1.2839143773046942e-05,2.0582863056301584e-89
1.2841401289006154e-05,2.058286305607061e-89
1.2843659201906036e-05,2.058286305583959e-89
1.284591751181638e-05,2.0582863055608533e-89
1.2848176218806992e-05,2.0582863055377434e-89
