time_days,Nuclei:Th231 top 12
1.1727702149867825e-05,1.3277547508590307e-88
1.1729764240240532e-05,1.327754750845421e-88
1.1731826693192089e-05,1.3277547508318083e-88
1.173388950878624e-05,1.3277547508181935e-88
1.1735952687086755e-05,1.3277547508045764e-88
1.1738016228157407e-05,1.3277547507909568e-88
1.174008013206198e-05,1.327754750777335e-88
1.1742144398864272e-05,1.3277547507637107e-88
1.1744209028628096e-05,1.327754750750084e-88
1.1746274021417267e-05,1.3277547507364548e-88
1.1748339377295616e-05,1.3277547507228232e-88
1.1750405096326988e-05,1.3277547507091894e-88
1.1752471178575235e-05,1.327754750695553e-88
1.1754537624104223e-05,1.3277547506819143e-88
1.1756604432977824e-05,1.3277547506682732e-88
1.1758671605259932e-05,1.3277547506546296e-88
1.1760739141014437e-05,1.3277547506409838e-88
1.1762807040305254e-05,1.3277547506273355e-88
1.1764875303196305e-05,1.327754750613685e-88
1.1766943929751517e-05,1.327754750600032e-88
1.1769012920034836e-05,1.3277547505863763e-88
1.1771082274110218e-05,1.3277547505727185e-88
1.1773151992041629e-05,1.327754750559058e-88
1.1775222073893044e-05,1.3277547505453953e-88
1.1777292519728452e-05,1.32775475053173e-88
1.177936332961185e-05,1.3277547505180627e-88
1.1781434503607254e-05,1.3277547505043926e-88
1.1783506041778683e-05,1.3277547504907203e-88
1.178557794419017e-05,1.3277547504770455e-88
1.1787650210905758e-05,1.3277547504633684e-88
1.178972284198951e-05,1.327754750449689e-88
1.1791795837505486e-05,1.327754750436007e-88
1.1793869197517767e-05,1.3277547504223227e-88
1.179594292209044e-05,1.327754750408636e-88
1.1798017011287611e-05,1.3277547503949468e-88
1.180009146517339e-05,1.3277547503812553e-88
1.1802166283811898e-05,1.3277547503675612e-88
1.180424146726727e-05,1.327754750353865e-88
1.1806317015603657e-05,1.327754750340166e-88
1.1808392928885212e-05,1.327754750326465e-88
1.1810469207176105e-05,1.3277547503127614e-88
1.1812545850540515e-05,1.327754750299055e-88
1.1814622859042633e-05,1.3277547502853467e-88
1.1816700232746663e-05,1.327754750271636e-88
1.1818777971716817e-05,1.3277547502579226e-88
1.182085607601732e-05,1.327754750244207e-88
1.182293454571241e-05,1.327754750230489e-88
1.1825013380866334e-05,1.3277547502167686e-88
1.182709258154335e-05,1.3277547502030455e-88
1.1829172147807727e-05,1.3277547501893202e-88
1.183125207972375e-05,1.3277547501755923e-88
1.183333237735571e-05,1.3277547501618622e-88
1.1835413040767908e-05,1.32775475014813e-88
1.1837494070024666e-05,1.3277547501343948e-88
1.1839575465190307e-05,1.3277547501206575e-88
1.1841657226329168e-05,1.3277547501069176e-88
1.18437393535056e-05,1.3277547500931756e-88
1.1845821846783964e-05,1.3277547500794307e-88
1.184790470622863e-05,1.327754750065684e-88
1.1849987931903983e-05,1.3277547500519343e-88
1.1852071523874415e-05,1.3277547500381824e-88
1.1854155482204337e-05,1.327754750024428e-88
1.185623980695816e-05,1.3277547500106715e-88
1.185832449820032e-05,1.327754749996912e-88
1.186040955599525e-05,1.3277547499831508e-88
1.1862494980407405e-05,1.327754749969387e-88
1.1864580771501242e-05,1.3277547499556203e-88
1.1866666929341244e-05,1.3277547499418514e-88
1.1868753453991893e-05,1.3277547499280803e-88
1.1870840345517681e-05,1.3277547499143067e-88
1.187292760398312e-05,1.3277547499005306e-88
1.187501522945273e-05,1.327754749886752e-88
1.1877103221991039e-05,1.3277547498729713e-88
1.1879191581662589e-05,1.3277547498591877e-88
1.1881280308531934e-05,1.327754749845402e-88
1.188336940266364e-05,1.3277547498316137e-88
1.1885458864122283e-05,1.3277547498178233e-88
1.1887548692972447e-05,1.3277547498040302e-88
1.1889638889278737e-05,1.3277547497902348e-88
1.1891729453105753e-05,1.327754749776437e-88
1.1893820384518129e-05,1.3277547497626362e-88
1.1895911683580489e-05,1.3277547497488336e-88
1.1898003350357477e-05,1.3277547497350285e-88
1.1900095384913753e-05,1.3277547497212208e-88
1.190218778731398e-05,1.327754749707411e-88
1.1904280557622842e-05,1.3277547496935985e-88
1.1906373695905023e-05,1.3277547496797836e-88
1.1908467202225226e-05,1.3277547496659665e-88
1.1910561076648163e-05,1.3277547496521465e-88
1.1912655319238558e-05,1.3277547496383244e-88
1.1914749930061148e-05,1.3277547496245e-88
1.1916844909180674e-05,1.3277547496106728e-88
1.1918940256661901e-05,1.3277547495968433e-88
1.1921035972569594e-05,1.3277547495830114e-88
1.1923132056968534e-05,1.3277547495691772e-88
1.1925228509923516e-05,1.3277547495553403e-88
1.1927325331499338e-05,1.327754749541501e-88
1.1929422521760818e-05,1.3277547495276597e-88
1.1931520080772786e-05,1.3277547495138155e-88
1.1933618008600073e-05,1.3277547494999687e-88
1.193571630530753e-05,1.3277547494861198e-88
1.1937814970960021e-05,1.3277547494722686e-88
1.1939914005622416e-05,1.3277547494584146e-88
1.1942013409359598e-05,1.3277547494445584e-88
1.1944113182236459e-05,1.3277547494306997e-88
1.1946213324317909e-05,1.3277547494168387e-88
1.1948313835668861e-05,1.3277547494029753e-88
1.1950414716354249e-05,1.327754749389109e-88
1.1952515966439013e-05,1.3277547493752408e-88
1.1954617585988102e-05,1.32775474936137e-88
1.1956719575066477e-05,1.3277547493474966e-88
1.195882193373912e-05,1.3277547493336208e-88
1.1960924662071011e-05,1.3277547493197428e-88
1.196302776012715e-05,1.327754749305862e-88
1.1965131227972544e-05,1.327754749291979e-88
1.1967235065672215e-05,1.3277547492780936e-88
1.1969339273291195e-05,1.3277547492642055e-88
1.1971443850894526e-05,1.3277547492503153e-88
1.1973548798547261e-05,1.3277547492364222e-88
1.197565411631447e-05,1.3277547492225272e-88
1.197775980426123e-05,1.3277547492086292e-88
1.1979865862452626e-05,1.3277547491947294e-88
1.1981972290953762e-05,1.3277547491808266e-88
1.1984079089829748e-05,1.3277547491669216e-88
1.198618625914571e-05,1.327754749153014e-88
1.198829379896678e-05,1.327754749139104e-88
1.1990401709358103e-05,1.3277547491251917e-88
1.199250999038484e-05,1.3277547491112768e-88
1.1994618642112156e-05,1.3277547490973598e-88
1.1996727664605237e-05,1.3277547490834397e-88
1.1998837057929273e-05,1.327754749069518e-88
1.2000946822149464e-05,1.327754749055593e-88
1.2003056957331031e-05,1.327754749041666e-88
1.2005167463539195e-05,1.3277547490277366e-88
1.2007278340839195e-05,1.3277547490138045e-88
1.2009389589296282e-05,1.3277547489998702e-88
1.2011501208975716e-05,1.327754748985933e-88
1.2013613199942771e-05,1.327754748971994e-88
1.2015725562262726e-05,1.3277547489580524e-88
1.2017838296000882e-05,1.327754748944108e-88
1.2019951401222542e-05,1.3277547489301613e-88
1.2022064877993026e-05,1.3277547489162122e-88
1.2024178726377662e-05,1.3277547489022606e-88
1.2026292946441793e-05,1.3277547488883064e-88
1.202840753825077e-05,1.32775474887435e-88
1.2030522501869958e-05,1.327754748860391e-88
1.2032637837364735e-05,1.3277547488464297e-88
1.2034753544800484e-05,1.327754748832466e-88
1.2036869624242604e-05,1.3277547488184996e-88
1.203898607575651e-05,1.3277547488045307e-88
1.204110289940762e-05,1.3277547487905595e-88
1.2043220095261365e-05,1.3277547487765858e-88
1.2045337663383193e-05,1.32775474876261e-88
1.204745560383856e-05,1.3277547487486312e-88
1.2049573916692932e-05,1.3277547487346502e-88
1.2051692602011791e-05,1.3277547487206668e-88
1.2053811659860622e-05,1.3277547487066805e-88
1.2055931090304936e-05,1.3277547486926923e-88
1.205805089341024e-05,1.3277547486787016e-88
1.206017106924206e-05,1.327754748664708e-88
1.2062291617865934e-05,1.3277547486507124e-88
1.2064412539347413e-05,1.327754748636714e-88
1.2066533833752049e-05,1.3277547486227134e-88
1.2068655501145422e-05,1.32775474860871e-88
1.2070777541593109e-05,1.3277547485947046e-88
1.2072899955160708e-05,1.3277547485806963e-88
1.2075022741913823e-05,1.3277547485666858e-88
1.2077145901918073e-05,1.3277547485526727e-88
1.2079269435239086e-05,1.3277547485386572e-88
1.20813933419425e-05,1.3277547485246394e-88
1.2083517622093972e-05,1.3277547485106188e-88
1.2085642275759164e-05,1.3277547484965963e-88
1.208776730300375e-05,1.3277547484825707e-88
1.2089892703893416e-05,1.3277547484685432e-88
1.2092018478493862e-05,1.3277547484545126e-88
1.2094144626870797e-05,1.32775474844048e-88
1.2096271149089946e-05,1.327754748426445e-88
1.2098398045217035e-05,1.327754748412407e-88
1.2100525315317814e-05,1.327754748398367e-88
1.2102652959458035e-05,1.3277547483843243e-88
1.210478097770347e-05,1.3277547483702792e-88
1.2106909370119895e-05,1.3277547483562315e-88
1.2109038136773103e-05,1.3277547483421814e-88
1.2111167277728895e-05,1.327754748328129e-88
1.2113296793053085e-05,1.327754748314074e-88
1.2115426682811497e-05,1.3277547483000164e-88
1.2117556947069973e-05,1.3277547482859568e-88
1.2119687585894356e-05,1.3277547482718944e-88
1.2121818599350509e-05,1.3277547482578294e-88
1.2123949987504302e-05,1.327754748243762e-88
1.2126081750421618e-05,1.3277547482296923e-88
1.2128213888168358e-05,1.3277547482156198e-88
1.2130346400810421e-05,1.327754748201545e-88
1.213247928841373e-05,1.3277547481874682e-88
1.2134612551044211e-05,1.3277547481733884e-88
1.2136746188767809e-05,1.3277547481593062e-88
1.2138880201650473e-05,1.3277547481452214e-88
1.2141014589758171e-05,1.3277547481311342e-88
1.2143149353156875e-05,1.3277547481170444e-88
1.214528449191258e-05,1.3277547481029527e-88
1.2147420006091276e-05,1.327754748088858e-88
1.2149555895758982e-05,1.327754748074761e-88
1.2151692160981716e-05,1.3277547480606616e-88
1.215382880182551e-05,1.3277547480465593e-88
1.2155965818356418e-05,1.3277547480324547e-88
1.2158103210640488e-05,1.327754748018348e-88
1.2160240978743794e-05,1.3277547480042383e-88
1.2162379122732416e-05,1.3277547479901265e-88
1.2164517642672447e-05,1.3277547479760122e-88
1.216665653862999e-05,1.3277547479618953e-88
1.2168795810671159e-05,1.3277547479477757e-88
1.2170935458862082e-05,1.3277547479336538e-88
1.2173075483268899e-05,1.3277547479195297e-88
1.2175215883957757e-05,1.327754747905403e-88
1.2177356660994821e-05,1.3277547478912734e-88
1.2179497814446264e-05,1.3277547478771418e-88
1.218163934437827e-05,1.3277547478630074e-88
1.2183781250857039e-05,1.3277547478488707e-88
1.2185923533948775e-05,1.3277547478347315e-88
1.2188066193719701e-05,1.32775474782059e-88
1.219020923023605e-05,1.3277547478064454e-88
1.2192352643564062e-05,1.3277547477922987e-88
1.2194496433769993e-05,1.3277547477781495e-88
1.219664060092011e-05,1.3277547477639978e-88
1.2198785145080696e-05,1.3277547477498438e-88
1.2200930066318032e-05,1.327754747735687e-88
1.2203075364698425e-05,1.327754747721528e-88
1.2205221040288189e-05,1.3277547477073663e-88
1.2207367093153647e-05,1.3277547476932023e-88
1.2209513523361139e-05,1.3277547476790355e-88
1.2211660330977009e-05,1.3277547476648665e-88
1.2213807516067617e-05,1.327754747650695e-88
1.2215955078699339e-05,1.327754747636521e-88
1.2218103018938555e-05,1.327754747622344e-88
1.2220251336851659e-05,1.327754747608165e-88
1.222240003250506e-05,1.3277547475939834e-88
1.2224549105965179e-05,1.3277547475797993e-88
1.2226698557298438e-05,1.327754747565613e-88
1.2228848386571285e-05,1.327754747551424e-88
1.2230998593850174e-05,1.3277547475372322e-88
1.2233149179201565e-05,1.3277547475230384e-88
1.223530014269194e-05,1.3277547475088417e-88
1.2237451484387783e-05,1.3277547474946428e-88
1.2239603204355601e-05,1.3277547474804412e-88
1.2241755302661896e-05,1.327754747466237e-88
1.2243907779373198e-05,1.3277547474520306e-88
1.2246060634556042e-05,1.3277547474378216e-88
1.2248213868276974e-05,1.3277547474236102e-88
1.225036748060255e-05,1.327754747409396e-88
1.2252521471599347e-05,1.3277547473951795e-88
1.2254675841333938e-05,1.3277547473809605e-88
1.2256830589872924e-05,1.3277547473667388e-88
1.225898571728291e-05,1.327754747352515e-88
1.2261141223630509e-05,1.3277547473382883e-88
1.226329710898235e-05,1.3277547473240595e-88
1.2265453373405079e-05,1.3277547473098277e-88
1.2267610016965341e-05,1.327754747295594e-88
1.226976703972981e-05,1.3277547472813574e-88
1.2271924441765152e-05,1.3277547472671186e-88
1.2274082223138057e-05,1.3277547472528767e-88
1.2276240383915228e-05,1.327754747238633e-88
1.2278398924163371e-05,1.3277547472243863e-88
1.2280557843949212e-05,1.3277547472101372e-88
1.2282717143339486e-05,1.3277547471958856e-88
1.2284876822400935e-05,1.3277547471816317e-88
1.2287036881200321e-05,1.327754747167375e-88
1.2289197319804412e-05,1.327754747153116e-88
1.2291358138279988e-05,1.3277547471388543e-88
1.2293519336693842e-05,1.3277547471245904e-88
1.2295680915112783e-05,1.3277547471103237e-88
1.2297842873603626e-05,1.3277547470960545e-88
1.2300005212233195e-05,1.327754747081783e-88
1.2302167931068333e-05,1.3277547470675088e-88
1.2304331030175894e-05,1.327754747053232e-88
1.230649450962274e-05,1.327754747038953e-88
1.2308658369475742e-05,1.3277547470246713e-88
1.2310822609801795e-05,1.3277547470103873e-88
1.2312987230667793e-05,1.3277547469961005e-88
1.2315152232140647e-05,1.3277547469818112e-88
1.2317317614287277e-05,1.3277547469675197e-88
1.2319483377174625e-05,1.3277547469532254e-88
1.232164952086963e-05,1.3277547469389286e-88
1.232381604543925e-05,1.3277547469246295e-88
1.2325982950950455e-05,1.327754746910328e-88
1.2328150237470232e-05,1.3277547468960233e-88
1.2330317905065564e-05,1.3277547468817167e-88
1.2332485953803464e-05,1.3277547468674076e-88
1.2334654383750945e-05,1.3277547468530954e-88
1.2336823194975036e-05,1.3277547468387813e-88
1.2338992387542776e-05,1.3277547468244646e-88
1.234116196152122e-05,1.327754746810145e-88
1.234333191697743e-05,1.327754746795823e-88
1.234550225397848e-05,1.3277547467814988e-88
1.2347672972591459e-05,1.3277547467671716e-88
1.2349844072883465e-05,1.327754746752842e-88
1.2352015554921612e-05,1.3277547467385104e-88
1.2354187418773015e-05,1.327754746724176e-88
1.235635966450482e-05,1.3277547467098389e-88
1.2358532292184164e-05,1.3277547466954993e-88
1.2360705301878208e-05,1.3277547466811573e-88
1.2362878693654122e-05,1.3277547466668127e-88
1.236505246757909e-05,1.3277547466524657e-88
1.2367226623720302e-05,1.3277547466381158e-88
1.2369401162144966e-05,1.3277547466237638e-88
1.2371576082920295e-05,1.3277547466094092e-88
1.2373751386113522e-05,1.327754746595052e-88
1.237592707179189e-05,1.3277547465806922e-88
1.2378103140022645e-05,1.32775474656633e-88
1.2380279590873055e-05,1.3277547465519654e-88
1.2382456424410397e-05,1.327754746537598e-88
1.2384633640701959e-05,1.3277547465232283e-88
1.2386811239815037e-05,1.3277547465088558e-88
1.238898922181695e-05,1.327754746494481e-88
1.2391167586775017e-05,1.3277547464801037e-88
1.2393346334756573e-05,1.3277547464657237e-88
1.2395525465828968e-05,1.3277547464513415e-88
1.2397704980059557e-05,1.3277547464369565e-88
1.2399884877515714e-05,1.327754746422569e-88
1.2402065158264822e-05,1.3277547464081786e-88
1.2404245822374275e-05,1.327754746393786e-88
1.240642686991148e-05,1.3277547463793913e-88
1.2408608300943854e-05,1.3277547463649935e-88
1.241079011553883e-05,1.3277547463505934e-88
1.2412972313763846e-05,1.3277547463361905e-88
1.241515489568636e-05,1.3277547463217854e-88
1.2417337861373833e-05,1.3277547463073778e-88
1.2419521210893751e-05,1.3277547462929674e-88
1.2421704944313593e-05,1.3277547462785545e-88
1.242388906170087e-05,1.3277547462641393e-88
1.2426073563123086e-05,1.3277547462497214e-88
1.2428258448647776e-05,1.3277547462353007e-88
1.2430443718342467e-05,1.327754746220878e-88
1.2432629372274717e-05,1.3277547462064522e-88
1.2434815410512081e-05,1.3277547461920243e-88
1.2437001833122134e-05,1.3277547461775938e-88
1.2439188640172458e-05,1.3277547461631608e-88
1.2441375831730654e-05,1.327754746148725e-88
1.2443563407864327e-05,1.327754746134287e-88
1.2445751368641096e-05,1.327754746119846e-88
1.2447939714128599e-05,1.3277547461054028e-88
1.2450128444394472e-05,1.3277547460909572e-88
1.2452317559506374e-05,1.327754746076509e-88
1.2454507059531978e-05,1.327754746062058e-88
1.2456696944538955e-05,1.3277547460476043e-88
1.2458887214595002e-05,1.3277547460331485e-88
1.246107786976782e-05,1.3277547460186903e-88
1.2463268910125127e-05,1.327754746004229e-88
1.2465460335734648e-05,1.3277547459897654e-88
1.2467652146664122e-05,1.3277547459752995e-88
1.2469844342981302e-05,1.3277547459608308e-88
1.2472036924753952e-05,1.3277547459463595e-88
1.2474229892049842e-05,1.3277547459318855e-88
1.2476423244936762e-05,1.3277547459174093e-88
1.2478616983482511e-05,1.3277547459029305e-88
1.2480811107754901e-05,1.327754745888449e-88
1.248300561782175e-05,1.327754745873965e-88
1.2485200513750897e-05,1.3277547458594788e-88
1.2487395795610185e-05,1.3277547458449895e-88
1.2489591463467476e-05,1.3277547458304979e-88
1.249178751739064e-05,1.3277547458160037e-88
1.2493983957447554e-05,1.327754745801507e-88
1.2496180783706116e-05,1.327754745787008e-88
1.2498377996234234e-05,1.327754745772506e-88
1.2500575595099823e-05,1.3277547457580016e-88
1.2502773580370815e-05,1.3277547457434952e-88
1.250497195211515e-05,1.3277547457289854e-88
1.2507170710400784e-05,1.3277547457144735e-88
1.250936985529568e-05,1.327754745699959e-88
1.2511569386867819e-05,1.327754745685442e-88
1.2513769305185187e-05,1.3277547456709222e-88
1.2515969610315787e-05,1.3277547456564e-88
1.2518170302327637e-05,1.3277547456418754e-88
1.252037138128876e-05,1.327754745627348e-88
1.252257284726719e-05,1.3277547456128182e-88
1.2524774700330979e-05,1.3277547455982858e-88
1.252697694054819e-05,1.3277547455837507e-88
1.2529179567986894e-05,1.3277547455692133e-88
1.253138258271518e-05,1.3277547455546732e-88
1.2533585984801139e-05,1.3277547455401302e-88
1.2535789774312888e-05,1.3277547455255853e-88
1.2537993951318543e-05,1.3277547455110373e-88
1.2540198515886242e-05,1.327754745496487e-88
1.2542403468084125e-05,1.3277547454819344e-88
1.2544608807980353e-05,1.327754745467379e-88
1.254681453564309e-05,1.327754745452821e-88
1.2549020651140526e-05,1.3277547454382604e-88
1.2551227154540848e-05,1.3277547454236973e-88
1.2553434045912263e-05,1.3277547454091318e-88
1.2555641325322988e-05,1.3277547453945634e-88
1.2557848992841253e-05,1.3277547453799926e-88
1.2560057048535299e-05,1.3277547453654192e-88
1.2562265492473376e-05,1.3277547453508433e-88
1.2564474324723753e-05,1.3277547453362646e-88
1.2566683545354705e-05,1.3277547453216837e-88
1.2568893154434525e-05,1.3277547453071e-88
1.2571103152031512e-05,1.3277547452925138e-88
1.2573313538213977e-05,1.327754745277925e-88
1.2575524313050249e-05,1.327754745263334e-88
1.257773547660866e-05,1.3277547452487402e-88
1.2579947028957568e-05,1.327754745234144e-88
1.2582158970165325e-05,1.3277547452195446e-88
1.2584371300300309e-05,1.3277547452049433e-88
1.2586584019430906e-05,1.327754745190339e-88
1.2588797127625513e-05,1.3277547451757324e-88
1.2591010624952534e-05,1.327754745161123e-88
1.2593224511480399e-05,1.3277547451465111e-88
1.2595438787277536e-05,1.3277547451318968e-88
1.2597653452412392e-05,1.3277547451172799e-88
1.2599868506953426e-05,1.3277547451026602e-88
1.2602083950969105e-05,1.3277547450880382e-88
1.2604299784527914e-05,1.3277547450734133e-88
1.2606516007698341e-05,1.327754745058786e-88
1.2608732620548896e-05,1.3277547450441563e-88
1.2610949623148096e-05,1.327754745029524e-88
1.2613167015564472e-05,1.327754745014889e-88
1.2615384797866561e-05,1.3277547450002515e-88
1.2617602970122923e-05,1.3277547449856114e-88
1.2619821532402122e-05,1.3277547449709688e-88
1.2622040484772732e-05,1.3277547449563232e-88
1.2624259827303348e-05,1.3277547449416753e-88
1.2626479560062572e-05,1.3277547449270252e-88
1.2628699683119015e-05,1.327754744912372e-88
1.2630920196541303e-05,1.3277547448977166e-88
1.2633141100398076e-05,1.3277547448830587e-88
1.2635362394757988e-05,1.3277547448683977e-88
1.2637584079689697e-05,1.3277547448537345e-88
1.2639806155261878e-05,1.3277547448390687e-88
1.2642028621543217e-05,1.3277547448244002e-88
1.2644251478602414e-05,1.3277547448097292e-88
1.264647472650818e-05,1.3277547447950556e-88
1.264869836532924e-05,1.3277547447803793e-88
1.2650922395134324e-05,1.3277547447657005e-88
1.2653146815992178e-05,1.327754744751019e-88
1.2655371627971568e-05,1.3277547447363352e-88
1.265759683114126e-05,1.3277547447216486e-88
1.2659822425570041e-05,1.3277547447069597e-88
1.2662048411326702e-05,1.3277547446922677e-88
1.2664274788480056e-05,1.3277547446775735e-88
1.2666501557098915e-05,1.3277547446628768e-88
1.2668728717252117e-05,1.3277547446481773e-88
1.2670956269008502e-05,1.3277547446334753e-88
1.2673184212436931e-05,1.3277547446187708e-88
1.2675412547606265e-05,1.3277547446040635e-88
1.2677641274585387e-05,1.3277547445893536e-88
1.2679870393443192e-05,1.3277547445746413e-88
1.2682099904248582e-05,1.3277547445599262e-88
1.2684329807070474e-05,1.3277547445452088e-88
1.2686560101977795e-05,1.3277547445304887e-88
1.2688790789039487e-05,1.327754744515766e-88
1.2691021868324503e-05,1.3277547445010406e-88
1.2693253339901805e-05,1.3277547444863126e-88
1.2695485203840376e-05,1.3277547444715824e-88
1.2697717460209199e-05,1.327754744456849e-88
1.269995010907728e-05,1.3277547444421134e-88
1.270218315051363e-05,1.327754744427375e-88
1.2704416584587273e-05,1.3277547444126343e-88
1.270665041136725e-05,1.327754744397891e-88
1.2708884630922609e-05,1.327754744383145e-88
1.2711119243322413e-05,1.3277547443683963e-88
1.2713354248635736e-05,1.327754744353645e-88
1.2715589646931661e-05,1.3277547443388912e-88
1.2717825438279293e-05,1.3277547443241348e-88
1.2720061622747737e-05,1.3277547443093756e-88
1.2722298200406118e-05,1.3277547442946144e-88
1.272453517132357e-05,1.32775474427985e-88
1.272677253556924e-05,1.3277547442650834e-88
1.2729010293212288e-05,1.3277547442503136e-88
1.2731248444321885e-05,1.3277547442355415e-88
1.2733486988967213e-05,1.3277547442207673e-88
1.2735725927217473e-05,1.32775474420599e-88
1.2737965259141866e-05,1.3277547441912103e-88
1.2740204984809617e-05,1.327754744176428e-88
1.2742445104289954e-05,1.327754744161643e-88
1.2744685617652126e-05,1.3277547441468554e-88
1.2746926524965384e-05,1.3277547441320652e-88
1.2749167826299002e-05,1.3277547441172725e-88
1.2751409521722259e-05,1.327754744102477e-88
1.2753651611304444e-05,1.327754744087679e-88
1.275589409511487e-05,1.3277547440728785e-88
1.275813697322285e-05,1.3277547440580752e-88
1.276038024569771e-05,1.3277547440432696e-88
1.2762623912608801e-05,1.327754744028461e-88
1.2764867974025468e-05,1.3277547440136502e-88
1.2767112430017083e-05,1.3277547439988366e-88
1.2769357280653024e-05,1.3277547439840204e-88
1.2771602526002678e-05,1.3277547439692015e-88
1.277384816613545e-05,1.3277547439543803e-88
1.2776094201120755e-05,1.327754743939556e-88
1.2778340631028018e-05,1.3277547439247296e-88
1.2780587455926685e-05,1.3277547439099004e-88
1.27828346758862e-05,1.3277547438950686e-88
1.278508229097603e-05,1.327754743880234e-88
1.278733030126565e-05,1.3277547438653967e-88
1.2789578706824553e-05,1.3277547438505574e-88
1.2791827507722234e-05,1.3277547438357147e-88
1.2794076704028206e-05,1.32775474382087e-88
1.2796326295811995e-05,1.3277547438060225e-88
1.2798576283143142e-05,1.3277547437911726e-88
1.280082666609119e-05,1.3277547437763196e-88
1.2803077444725704e-05,1.3277547437614646e-88
1.2805328619116255e-05,1.3277547437466064e-88
1.2807580189332434e-05,1.327754743731746e-88
1.2809832155443837e-05,1.3277547437168828e-88
1.2812084517520075e-05,1.327754743702017e-88
1.281433727563077e-05,1.3277547436871487e-88
1.2816590429845556e-05,1.327754743672278e-88
1.281884398023408e-05,1.3277547436574042e-88
1.2821097926866004e-05,1.3277547436425278e-88
1.2823352269811e-05,1.3277547436276492e-88
1.2825607009138747e-05,1.3277547436127677e-88
1.2827862144918949e-05,1.3277547435978832e-88
1.2830117677221308e-05,1.3277547435829968e-88
1.283237360611555e-05,1.3277547435681072e-88
1.2834629931671402e-05,1.3277547435532155e-88
1.2836886653958613e-05,1.327754743538321e-88
1.2839143773046942e-05,1.3277547435234236e-88
1.2841401289006154e-05,1.327754743508524e-88
