time_days,Nuclei:Ir195 top 16
1.208776730300375e-05,3.209737825290206e-88
1.2089892703893416e-05,3.20973782526114e-88
1.2092018478493862e-05,3.209737825232068e-88
1.2094144626870797e-05,3.209737825202991e-88
1.2096271149089946e-05,3.209737825173909e-88
1.2098398045217035e-05,3.209737825144822e-88
1.2100525315317814e-05,3.209737825115729e-88
1.2102652959458035e-05,3.209737825086632e-88
1.210478097770347e-05,3.20973782505753e-88
1.2106909370119895e-05,3.209737825028422e-88
1.2109038136773103e-05,3.2097378249993097e-88
1.2111167277728895e-05,3.209737824970192e-88
1.2113296793053085e-05,3.2097378249410687e-88
1.2115426682811497e-05,3.2097378249119404e-88
1.2117556947069973e-05,3.2097378248828076e-88
1.2119687585894356e-05,3.209737824853669e-88
1.2121818599350509e-05,3.209737824824526e-88
1.2123949987504302e-05,3.209737824795377e-88
1.2126081750421618e-05,3.209737824766224e-88
1.2128213888168358e-05,3.209737824737065e-88
1.2130346400810421e-05,3.2097378247079015e-88
1.213247928841373e-05,3.2097378246787325e-88
1.2134612551044211e-05,3.209737824649558e-88
1.2136746188767809e-05,3.2097378246203787e-88
1.2138880201650473e-05,3.209737824591194e-88
1.2141014589758171e-05,3.2097378245620043e-88
1.2143149353156875e-05,3.20973782453281e-88
1.214528449191258e-05,3.20973782450361e-88
1.2147420006091276e-05,3.209737824474405e-88
1.2149555895758982e-05,3.209737824445195e-88
1.2151692160981716e-05,3.20973782441598e-88
1.215382880182551e-05,3.2097378243867594e-88
1.2155965818356418e-05,3.209737824357534e-88
1.2158103210640488e-05,3.2097378243283036e-88
1.2160240978743794e-05,3.209737824299067e-88
1.2162379122732416e-05,3.2097378242698265e-88
1.2164517642672447e-05,3.2097378242405804e-88
1.216665653862999e-05,3.2097378242113293e-88
1.2168795810671159e-05,3.209737824182073e-88
1.2170935458862082e-05,3.2097378241528115e-88
1.2173075483268899e-05,3.209737824123545e-88
1.2175215883957757e-05,3.209737824094273e-88
1.2177356660994821e-05,3.209737824064996e-88
1.2179497814446264e-05,3.209737824035714e-88
1.218163934437827e-05,3.2097378240064265e-88
1.2183781250857039e-05,3.209737823977134e-88
1.2185923533948775e-05,3.209737823947837e-88
1.2188066193719701e-05,3.209737823918534e-88
1.219020923023605e-05,3.209737823889226e-88
1.2192352643564062e-05,3.209737823859913e-88
1.2194496433769993e-05,3.209737823830595e-88
1.219664060092011e-05,3.209737823801272e-88
1.2198785145080696e-05,3.2097378237719433e-88
1.2200930066318032e-05,3.2097378237426096e-88
1.2203075364698425e-05,3.209737823713271e-88
1.2205221040288189e-05,3.209737823683927e-88
1.2207367093153647e-05,3.209737823654578e-88
1.2209513523361139e-05,3.209737823625224e-88
1.2211660330977009e-05,3.2097378235958646e-88
1.2213807516067617e-05,3.2097378235664997e-88
1.2215955078699339e-05,3.20973782353713e-88
1.2218103018938555e-05,3.2097378235077547e-88
1.2220251336851659e-05,3.209737823478375e-88
1.222240003250506e-05,3.2097378234489896e-88
1.2224549105965179e-05,3.2097378234195996e-88
1.2226698557298438e-05,3.209737823390204e-88
1.2228848386571285e-05,3.209737823360803e-88
1.2230998593850174e-05,3.209737823331397e-88
1.2233149179201565e-05,3.2097378233019863e-88
1.223530014269194e-05,3.20973782327257e-88
1.2237451484387783e-05,3.2097378232431487e-88
1.2239603204355601e-05,3.209737823213722e-88
1.2241755302661896e-05,3.2097378231842904e-88
1.2243907779373198e-05,3.209737823154853e-88
1.2246060634556042e-05,3.209737823125411e-88
1.2248213868276974e-05,3.2097378230959634e-88
1.225036748060255e-05,3.2097378230665113e-88
1.2252521471599347e-05,3.209737823037054e-88
1.2254675841333938e-05,3.2097378230075906e-88
1.2256830589872924e-05,3.209737822978123e-88
1.225898571728291e-05,3.2097378229486497e-88
1.2261141223630509e-05,3.2097378229191715e-88
1.226329710898235e-05,3.209737822889688e-88
1.2265453373405079e-05,3.209737822860199e-88
1.2267610016965341e-05,3.209737822830705e-88
1.226976703972981e-05,3.2097378228012054e-88
1.2271924441765152e-05,3.2097378227717015e-88
1.2274082223138057e-05,3.209737822742192e-88
1.2276240383915228e-05,3.2097378227126775e-88
1.2278398924163371e-05,3.2097378226831574e-88
1.2280557843949212e-05,3.209737822653632e-88
1.2282717143339486e-05,3.2097378226241027e-88
1.2284876822400935e-05,3.209737822594567e-88
1.2287036881200321e-05,3.209737822565026e-88
1.2289197319804412e-05,3.209737822535481e-88
1.2291358138279988e-05,3.2097378225059296e-88
1.2293519336693842e-05,3.209737822476373e-88
1.2295680915112783e-05,3.209737822446812e-88
1.2297842873603626e-05,3.209737822417245e-88
1.2300005212233195e-05,3.2097378223876734e-88
1.2302167931068333e-05,3.2097378223580964e-88
1.2304331030175894e-05,3.2097378223285143e-88
1.230649450962274e-05,3.2097378222989267e-88
1.2308658369475742e-05,3.209737822269334e-88
1.2310822609801795e-05,3.2097378222397363e-88
1.2312987230667793e-05,3.2097378222101336e-88
1.2315152232140647e-05,3.2097378221805253e-88
1.2317317614287277e-05,3.2097378221509115e-88
1.2319483377174625e-05,3.2097378221212926e-88
1.232164952086963e-05,3.209737822091669e-88
1.232381604543925e-05,3.20973782206204e-88
1.2325982950950455e-05,3.209737822032406e-88
1.2328150237470232e-05,3.209737822002766e-88
1.2330317905065564e-05,3.2097378219731217e-88
1.2332485953803464e-05,3.2097378219434715e-88
1.2334654383750945e-05,3.2097378219138164e-88
1.2336823194975036e-05,3.209737821884156e-88
1.2338992387542776e-05,3.209737821854491e-88
1.234116196152122e-05,3.20973782182482e-88
1.234333191697743e-05,3.2097378217951444e-88
1.234550225397848e-05,3.209737821765463e-88
1.2347672972591459e-05,3.2097378217357766e-88
1.2349844072883465e-05,3.2097378217060846e-88
1.2352015554921612e-05,3.209737821676388e-88
1.2354187418773015e-05,3.2097378216466855e-88
1.235635966450482e-05,3.2097378216169784e-88
1.2358532292184164e-05,3.209737821587266e-88
1.2360705301878208e-05,3.209737821557548e-88
1.2362878693654122e-05,3.2097378215278254e-88
1.236505246757909e-05,3.2097378214980966e-88
1.2367226623720302e-05,3.209737821468364e-88
1.2369401162144966e-05,3.2097378214386244e-88
1.2371576082920295e-05,3.2097378214088816e-88
1.2373751386113522e-05,3.209737821379132e-88
1.237592707179189e-05,3.2097378213493776e-88
1.2378103140022645e-05,3.209737821319618e-88
1.2380279590873055e-05,3.2097378212898535e-88
1.2382456424410397e-05,3.2097378212600834e-88
1.2384633640701959e-05,3.209737821230308e-88
1.2386811239815037e-05,3.209737821200527e-88
1.238898922181695e-05,3.209737821170742e-88
1.2391167586775017e-05,3.2097378211409504e-88
1.2393346334756573e-05,3.2097378211111546e-88
1.2395525465828968e-05,3.2097378210813526e-88
1.2397704980059557e-05,3.209737821051546e-88
1.2399884877515714e-05,3.209737821021734e-88
1.2402065158264822e-05,3.209737820991917e-88
1.2404245822374275e-05,3.2097378209620946e-88
1.240642686991148e-05,3.209737820932267e-88
1.2408608300943854e-05,3.2097378209024344e-88
1.241079011553883e-05,3.209737820872596e-88
1.2412972313763846e-05,3.209737820842753e-88
1.241515489568636e-05,3.209737820812904e-88
1.2417337861373833e-05,3.20973782078305e-88
1.2419521210893751e-05,3.209737820753191e-88
1.2421704944313593e-05,3.2097378207233264e-88
1.242388906170087e-05,3.209737820693457e-88
1.2426073563123086e-05,3.209737820663582e-88
1.2428258448647776e-05,3.209737820633702e-88
1.2430443718342467e-05,3.2097378206038166e-88
1.2432629372274717e-05,3.2097378205739254e-88
1.2434815410512081e-05,3.2097378205440297e-88
1.2437001833122134e-05,3.2097378205141284e-88
1.2439188640172458e-05,3.209737820484222e-88
1.2441375831730654e-05,3.20973782045431e-88
1.2443563407864327e-05,3.2097378204243933e-88
1.2445751368641096e-05,3.2097378203944714e-88
1.2447939714128599e-05,3.209737820364544e-88
1.2450128444394472e-05,3.209737820334611e-88
1.2452317559506374e-05,3.209737820304673e-88
1.2454507059531978e-05,3.20973782027473e-88
1.2456696944538955e-05,3.209737820244782e-88
1.2458887214595002e-05,3.2097378202148276e-88
1.246107786976782e-05,3.209737820184869e-88
1.2463268910125127e-05,3.2097378201549044e-88
1.2465460335734648e-05,3.2097378201249345e-88
1.2467652146664122e-05,3.20973782009496e-88
1.2469844342981302e-05,3.2097378200649796e-88
1.2472036924753952e-05,3.209737820034994e-88
1.2474229892049842e-05,3.2097378200050034e-88
1.2476423244936762e-05,3.209737819975007e-88
1.2478616983482511e-05,3.209737819945006e-88
1.2480811107754901e-05,3.209737819915e-88
1.248300561782175e-05,3.209737819884988e-88
1.2485200513750897e-05,3.2097378198549707e-88
1.2487395795610185e-05,3.2097378198249483e-88
1.2489591463467476e-05,3.209737819794921e-88
1.249178751739064e-05,3.2097378197648885e-88
1.2493983957447554e-05,3.20973781973485e-88
1.2496180783706116e-05,3.209737819704807e-88
1.2498377996234234e-05,3.2097378196747577e-88
1.2500575595099823e-05,3.209737819644704e-88
1.2502773580370815e-05,3.209737819614645e-88
1.250497195211515e-05,3.2097378195845794e-88
1.2507170710400784e-05,3.20973781955451e-88
1.250936985529568e-05,3.2097378195244347e-88
1.2511569386867819e-05,3.2097378194943543e-88
1.2513769305185187e-05,3.209737819464268e-88
1.2515969610315787e-05,3.209737819434177e-88
1.2518170302327637e-05,3.209737819404081e-88
1.252037138128876e-05,3.2097378193739795e-88
1.252257284726719e-05,3.209737819343873e-88
1.2524774700330979e-05,3.2097378193137606e-88
1.252697694054819e-05,3.209737819283643e-88
1.2529179567986894e-05,3.20973781925352e-88
1.253138258271518e-05,3.2097378192233926e-88
1.2533585984801139e-05,3.2097378191932586e-88
1.2535789774312888e-05,3.20973781916312e-88
1.2537993951318543e-05,3.209737819132976e-88
1.2540198515886242e-05,3.2097378191028264e-88
1.2542403468084125e-05,3.2097378190726723e-88
1.2544608807980353e-05,3.2097378190425126e-88
1.254681453564309e-05,3.2097378190123473e-88
1.2549020651140526e-05,3.209737818982177e-88
1.2551227154540848e-05,3.209737818952001e-88
1.2553434045912263e-05,3.20973781892182e-88
1.2555641325322988e-05,3.209737818891633e-88
1.2557848992841253e-05,3.209737818861442e-88
1.2560057048535299e-05,3.209737818831244e-88
1.2562265492473376e-05,3.209737818801042e-88
1.2564474324723753e-05,3.2097378187708343e-88
1.2566683545354705e-05,3.209737818740621e-88
1.2568893154434525e-05,3.2097378187104033e-88
1.2571103152031512e-05,3.20973781868018e-88
1.2573313538213977e-05,3.209737818649951e-88
1.2575524313050249e-05,3.2097378186197167e-88
1.257773547660866e-05,3.209737818589477e-88
1.2579947028957568e-05,3.209737818559232e-88
1.2582158970165325e-05,3.209737818528982e-88
1.2584371300300309e-05,3.209737818498727e-88
1.2586584019430906e-05,3.2097378184684656e-88
1.2588797127625513e-05,3.2097378184382e-88
1.2591010624952534e-05,3.209737818407928e-88
1.2593224511480399e-05,3.209737818377651e-88
1.2595438787277536e-05,3.20973781834737e-88
1.2597653452412392e-05,3.209737818317082e-88
1.2599868506953426e-05,3.209737818286789e-88
1.2602083950969105e-05,3.209737818256491e-88
1.2604299784527914e-05,3.209737818226188e-88
1.2606516007698341e-05,3.209737818195879e-88
1.2608732620548896e-05,3.2097378181655645e-88
1.2610949623148096e-05,3.209737818135246e-88
1.2613167015564472e-05,3.209737818104921e-88
1.2615384797866561e-05,3.209737818074591e-88
1.2617602970122923e-05,3.2097378180442554e-88
1.2619821532402122e-05,3.209737818013915e-88
1.2622040484772732e-05,3.209737817983569e-88
1.2624259827303348e-05,3.209737817953217e-88
1.2626479560062572e-05,3.2097378179228605e-88
1.2628699683119015e-05,3.209737817892498e-88
1.2630920196541303e-05,3.209737817862131e-88
1.2633141100398076e-05,3.2097378178317586e-88
1.2635362394757988e-05,3.2097378178013807e-88
1.2637584079689697e-05,3.2097378177709966e-88
1.2639806155261878e-05,3.209737817740608e-88
1.2642028621543217e-05,3.209737817710214e-88
1.2644251478602414e-05,3.2097378176798144e-88
1.264647472650818e-05,3.209737817649409e-88
1.264869836532924e-05,3.2097378176189994e-88
1.2650922395134324e-05,3.209737817588584e-88
1.2653146815992178e-05,3.209737817558163e-88
1.2655371627971568e-05,3.2097378175277373e-88
1.265759683114126e-05,3.2097378174973053e-88
1.2659822425570041e-05,3.209737817466869e-88
1.2662048411326702e-05,3.2097378174364267e-88
1.2664274788480056e-05,3.209737817405979e-88
1.2666501557098915e-05,3.209737817375526e-88
1.2668728717252117e-05,3.2097378173450675e-88
1.2670956269008502e-05,3.209737817314604e-88
1.2673184212436931e-05,3.209737817284135e-88
1.2675412547606265e-05,3.2097378172536603e-88
1.2677641274585387e-05,3.209737817223181e-88
1.2679870393443192e-05,3.209737817192696e-88
1.2682099904248582e-05,3.209737817162205e-88
1.2684329807070474e-05,3.2097378171317095e-88
1.2686560101977795e-05,3.209737817101208e-88
1.2688790789039487e-05,3.209737817070702e-88
1.2691021868324503e-05,3.20973781704019e-88
1.2693253339901805e-05,3.2097378170096727e-88
1.2695485203840376e-05,3.20973781697915e-88
1.2697717460209199e-05,3.2097378169486217e-88
1.269995010907728e-05,3.2097378169180886e-88
1.270218315051363e-05,3.20973781688755e-88
1.2704416584587273e-05,3.209737816857006e-88
1.270665041136725e-05,3.2097378168264565e-88
1.2708884630922609e-05,3.209737816795901e-88
1.2711119243322413e-05,3.209737816765342e-88
1.2713354248635736e-05,3.209737816734776e-88
1.2715589646931661e-05,3.209737816704205e-88
1.2717825438279293e-05,3.209737816673629e-88
1.2720061622747737e-05,3.2097378166430467e-88
1.2722298200406118e-05,3.2097378166124595e-88
1.272453517132357e-05,3.2097378165818667e-88
1.272677253556924e-05,3.2097378165512695e-88
1.2729010293212288e-05,3.209737816520666e-88
1.2731248444321885e-05,3.209737816490057e-88
1.2733486988967213e-05,3.2097378164594437e-88
1.2735725927217473e-05,3.209737816428824e-88
1.2737965259141866e-05,3.209737816398199e-88
1.2740204984809617e-05,3.2097378163675694e-88
1.2742445104289954e-05,3.2097378163369337e-88
1.2744685617652126e-05,3.209737816306293e-88
1.2746926524965384e-05,3.2097378162756465e-88
1.2749167826299002e-05,3.2097378162449946e-88
1.2751409521722259e-05,3.2097378162143377e-88
1.2753651611304444e-05,3.209737816183675e-88
1.275589409511487e-05,3.2097378161530076e-88
1.275813697322285e-05,3.209737816122334e-88
1.276038024569771e-05,3.209737816091655e-88
1.2762623912608801e-05,3.2097378160609714e-88
1.2764867974025468e-05,3.209737816030282e-88
1.2767112430017083e-05,3.2097378159995866e-88
1.2769357280653024e-05,3.209737815968887e-88
1.2771602526002678e-05,3.209737815938181e-88
1.277384816613545e-05,3.20973781590747e-88
1.2776094201120755e-05,3.2097378158767534e-88
1.2778340631028018e-05,3.2097378158460323e-88
1.2780587455926685e-05,3.209737815815305e-88
1.27828346758862e-05,3.209737815784572e-88
1.278508229097603e-05,3.209737815753834e-88
1.278733030126565e-05,3.209737815723091e-88
1.2789578706824553e-05,3.209737815692342e-88
1.2791827507722234e-05,3.209737815661588e-88
1.2794076704028206e-05,3.2097378156308275e-88
1.2796326295811995e-05,3.209737815600063e-88
1.2798576283143142e-05,3.209737815569292e-88
1.280082666609119e-05,3.209737815538517e-88
1.2803077444725704e-05,3.209737815507735e-88
1.2805328619116255e-05,3.209737815476948e-88
1.2807580189332434e-05,3.2097378154461564e-88
1.2809832155443837e-05,3.209737815415359e-88
1.2812084517520075e-05,3.209737815384556e-88
1.281433727563077e-05,3.2097378153537474e-88
1.2816590429845556e-05,3.2097378153229336e-88
1.281884398023408e-05,3.209737815292115e-88
1.2821097926866004e-05,3.20973781526129e-88
1.2823352269811e-05,3.20973781523046e-88
1.2825607009138747e-05,3.2097378151996244e-88
1.2827862144918949e-05,3.209737815168784e-88
1.2830117677221308e-05,3.209737815137937e-88
1.283237360611555e-05,3.2097378151070854e-88
1.2834629931671402e-05,3.209737815076228e-88
1.2836886653958613e-05,3.2097378150453657e-88
1.2839143773046942e-05,3.209737815014498e-88
1.2841401289006154e-05,3.209737814983624e-88
1.2843659201906036e-05,3.209737814952745e-88
1.284591751181638e-05,3.2097378149218606e-88
1.2848176218806992e-05,3.2097378148909714e-88
1.2850435322947693e-05,3.209737814860076e-88
1.2852694824308315e-05,3.2097378148291753e-88
1.2854954722958698e-05,3.2097378147982695e-88
1.28572150189687e-05,3.209737814767358e-88
1.2859475712408185e-05,3.209737814736441e-88
1.286173680334704e-05,3.209737814705519e-88
